id,station_id
BR000747000,82764
BR036456090,82765
BR037404930,82771
BR038416420,82784
BR038536790,82789
BRM00082791,82791
BR038484280,82795
BR037657520,82879
BR038710390,82886
BR038777060,82893
BRM00082915,82915
BR000956000,82965
BR037835390,82976
BR037953910,82979
BR038837530,82986
BR038983570,82993
BR047099650,83088
BR001036026,83097
BR047231730,83179
BR047266270,83182
BR001140016,83186
BR001138014,83192
BR047403040,83236
BR047571250,83242
BR047606760,83286
BR047635180,83288
BR047635180,83289
BR047776420,83292
BR001452000,83319
BRM00083332,83332
BR001552000,83368
BR001548003,83376
BR001546001,83383
BR001543013,83395
BR057324290,83437
BR057253450,83441
BR001748003,83522
BR001846000,83531
BR001844000,83536
BR001841005,83543
BRM00083565,83565
BR001946002,83579
BR001943002,83589
BR001941020,83595
BR001940004,83597
BR00B6-0360,83623
BR002041004,83646
BR002157004,83654
BR00C4-0170,83669
BR00C5-0040,83676
BR002145002,83683
BR002144014,83687
BR002241001,83700
BRM00083704,83704
BR00D8-0390,83716
BR002242031,83718
BR00D4-0750,83726
BR002245081,83736
BR002244041,83739
BRM00083766,83766
BR00E5-0140,83773
BR00E3-0520,83780
BR00E3-0070,83781
BR002452048,83783
BR00E2-0220,83784
BRM00083836,83836
BR002548005,83844
BR00E4-0560,83857
BR002649005,83872
BR002752004,83883
BR002957005,83928
BR003252001,83995
ECM00084135,84137
EC000000006,84140
ECM00084270,84270
EC000084279,84279
PEM00084390,84390
PEM00084452,84452
BLM00085140,85140
BLM00085244,85244
CI000085469,85469
CI000085543,85543
CIM00085682,85682
AYM00089057,85986
PA000086068,86068
PAM00086260,86260
PAM00086285,86285
UY000001856,86450
UY000086490,86490
UY000086565,86565
AR000087007,87007
AR000870470,87047
AR000087065,87065
AR000087078,87078
AR000087129,87129
AR000087155,87155
ARM00087213,87213
AR000087217,87217
ARM00087244,87244
AR000087257,87257
AR000873050,87305
ARM00087320,87320
AR000087344,87344
AR000087374,87374
AR000000011,87393
ARM00087395,87396
ARM00087416,87416
AR000087418,87418
ARM00087436,87436
ARM00087448,87448
ARM00087506,87506
ARM00087532,87532
ARM00087550,87550
AR000875850,87585
ARM00087593,87593
ARM00087596,87596
AR000087623,87623
ARM00087641,87641
ARM00087643,87643
ARM00087648,87648
AR000087692,87692
AR000087715,87715
ARM00087736,87736
AR000877500,87748
ARM00087774,87774
ARM00087823,87823
ARM00087852,87852
ARM00087880,87880
ARM00087903,87903
AR000087925,87925
FKM00088889,88889
SXM00088903,88903
AYM00089063,88952
AYM00088963,88963
AYM00088968,88968
AYW00090001,89009
AYM00089034,89034
AYM00089053,89053
AYM00089055,89055
AYM00089057,89057
AYM00089058,89058
AYM00089061,89061
AYM00089062,89062
AYM00089063,89069
AYW00057801,89083
AYW00068201,89125
AYM00089251,89251
AYW00057801,89284
AYM00089512,89512
AYM00089514,89514
AYM00089532,89532
AYM00089542,89542
AYM00089564,89564
AYM00089571,89571
AYM00089573,89573
AYM00089592,89592
AYM00089606,89606
AYM00089642,89642
AYM00089657,89657
AYM00089662,89662
AYM00089799,89799
USC00516271,91066
USW00022526,91163
USC00510456,91166
USW00022508,91170
USW00022514,91178
USC00516920,91181
USW00022534,91186
USC00518398,91189
USW00022516,91190
USC00511125,91194
USC00518743,91198
USC00510840,91199
GQW00041415,91212
CQW00041408,91232
WQW00041606,91245
USC00513980,91282
USC00511033,91289
USC00518650,91293
FMC00914911,91317
FMW00040503,91348
FMC00914720,91353
FMC00914395,91355
FMC00914429,91413
FMC00914590,91425
NHM00091551,91551
NH000091554,91554
NHM00091555,91555
NH000091568,91568
NC000091577,91577
NC000915920,91592
KR000091610,91610
TV000091631,91631
TV000091643,91643
FJ000091650,91650
FJ000091680,91680
FJM00091699,91699
KRW00060703,91701
TL000091724,91724
WF000917530,91753
AQW00061705,91765
TN000091780,91780
CWM00091843,91843
FP000091925,91925
FP000091938,91938
FP000091943,91943
FP000091954,91954
FP000091958,91958
PC000919640,91960
NZ000933090,93308
NZ000093417,93417
NZM00093439,93436
NZ000936150,93614
NZ000936150,93615
NZM00093678,93678
NZ000093844,93844
NZ000093844,93845
NZM00093929,93929
NZ000939870,93986
NZ000939870,93987
NZ000093994,93994
NZ000093994,93997
PP000092014,94014
PPM00092076,94076
ASN00014277,94116
ASN00014922,94118
ASN00014253,94121
ASN00014272,94125
ASN00014254,94127
ASN00014008,94128
ASN00014274,94135
ASN00014400,94142
ASN00014501,94148
ASN00014508,94150
ASN00014723,94152
ASN00027045,94170
ASN00027042,94171
ASN00027021,94175
ASN00027005,94185
ASN00028008,94186
ASN00028007,94187
ASN00003057,94201
ASN00001009,94208
ASN00002012,94212
ASN00001013,94214
ASN00014840,94229
ASN00014608,94234
ASN00015046,94237
ASN00037010,94255
ASM00094275,94275
ASN00028004,94276
ASN00031198,94284
ASN00031210,94286
ASN00032021,94291
ASN00032004,94292
ASN00032178,94294
ASN00004084,94311
ASN00004020,94315
ASN00015590,94326
ASN00015643,94328
ASN00029162,94332
ASN00038003,94333
ASN00029141,94335
ASN00036007,94350
ASN00035069,94355
ASN00035027,94363
ASN00033094,94366
ASN00033255,94368
ASN00039083,94374
ASN00039123,94380
ASN00039314,94384
ASN00039059,94388
ASN00008051,94403
ASN00008225,94414
ASN00012241,94448
ASN00012305,94449
ASN00016007,94458
ASN00015511,94463
ASN00016085,94477
ASN00017031,94480
ASN00017123,94481
ASN00038024,94488
ASN00045025,94492
ASN00048079,94497
ASN00043054,94511
ASN00043020,94514
ASN00043030,94515
ASN00043034,94516
ASN00043035,94521
ASN00035282,94525
ASN00053027,94526
ASN00056242,94541
ASN00041023,94542
ASN00041103,94551
ASN00041044,94555
ASN00056032,94556
ASN00040004,94568
ASN00040861,94569
ASN00058130,94571
ASN00040847,94577
ASN00040852,94581
ASN00040040,94585
ASN00057095,94587
ASN00040043,94594
ASN00009193,94602
ASN00009193,94603
ASN00009034,94608
ASN00009053,94612
ASN00009617,94616
ASN00010144,94623
ASN00010648,94624
ASN00010524,94625
ASN00010035,94626
ASN00012065,94639
ASN00011000,94642
ASN00018012,94653
ASN00016044,94655
ASN00018069,94656
ASN00022008,94665
ASN00021046,94670
ASN00023103,94671
ASN00023034,94672
ASN00023090,94675
ASN00023849,94677
ASN00024511,94680
ASN00023357,94681
ASN00024016,94687
ASN00025509,94688
ASN00047007,94689
ASN00047019,94694
ASN00046129,94699
ASN00075032,94700
ASN00075028,94705
ASN00074221,94706
ASN00050014,94707
ASN00052026,94715
ASN00051140,94718
ASN00065111,94720
ASN00063231,94726
ASN00061371,94733
ASN00070080,94735
ASN00063226,94741
ASN00055023,94742
ASN00063292,94743
ASN00068102,94747
ASN00068188,94748
ASN00067033,94753
ASN00062100,94754
ASN00061051,94756
ASN00055156,94762
ASN00067111,94764
ASN00066037,94767
ASN00061273,94770
ASN00060030,94784
ASN00059030,94790
ASN00059040,94791
ASN00009741,94802
ASN00022816,94803
ASN00023733,94806
ASN00022807,94807
ASN00023875,94811
ASN00026026,94812
ASN00023751,94815
ASN00026005,94818
ASN00026019,94820
ASN00026021,94821
ASN00090048,94824
ASN00090184,94826
ASN00090171,94828
ASN00076047,94831
ASN00089085,94834
ASN00089105,94835
ASN00078067,94841
ASN00080023,94844
ASN00088043,94849
ASN00098018,94851
ASN00089111,94852
ASN00086344,94853
ASN00081003,94855
ASN00087117,94856
ASN00087163,94857
ASN00088162,94860
ASN00087177,94865
ASN00086256,94872
ASN00088023,94882
ASN00082002,94884
ASN00082138,94889
ASN00073128,94890
ASN00085096,94893
ASN00082137,94895
ASN00072160,94896
ASN00083085,94906
ASN00085298,94907
ASN00072150,94910
ASN00083068,94911
ASN00071072,94915
ASN00072161,94916
ASN00070103,94925
ASN00069132,94927
ASN00070328,94929
ASN00069139,94931
ASN00084070,94932
ASN00069137,94934
ASN00069148,94937
ASN00069017,94939
ASM00094940,94940
ASN00069134,94941
ASN00091025,94960
ASN00094041,94962
ASN00094137,94966
ASN00091104,94968
ASN00091237,94969
ASN00093014,94971
ASN00096071,94976
ASN00094157,94978
ASN00092038,94981
ASN00092115,94983
AYM00089564,94986
ASM00094998,94998
ASN00003032,95205
ASN00032078,95291
ASN00033002,95295
ASN00004097,95308
ASN00007178,95310
ASN00007058,95315
ASN00035065,95362
ASN00041100,95533
ASN00056242,95541
ASN00041340,95573
ASN00040836,95591
ASN00009131,95600
ASN00009192,95605
ASN00010612,95626
ASN00012281,95645
ASN00016089,95659
ASN00016065,95660
ASN00018192,95661
ASN00016092,95666
ASN00023037,95677
ASN00023810,95678
ASN00048239,95703
ASN00075041,95704
ASN00074048,95706
ASN00075039,95707
ASN00052088,95715
ASN00070108,95723
ASN00067033,95753
ASN00061363,95758
ASN00055054,95762
ASN00066131,95764
ASN00061223,95768
ASN00056238,95773
ASN00024549,95812
ASN00088085,95853
ASN00090083,95855
ASN00086127,95881
ASN00085106,95884
ASN00071041,95908
ASN00071003,95912
ASN00069147,95930
ASN00069139,95931
ASN00069022,95935
ASN00097075,95952
ASN00097053,95953
ASN00097011,95954
ASN00091107,95957
ASN00091126,95960
ASN00091269,95968
ASN00099022,95978
ASN00092123,95980
ASN00092027,95984
ASN00092003,95989
IDM00096011,96011
IDM00096015,96015
IDM00096033,96033
ID000096073,96073
IDM00096087,96087
IDM00096091,96091
ID000096145,96145
ID000096163,96163
IDM00096179,96179
IDM00096207,96207
IDM00096221,96221
IDM00096237,96237
IDM00096249,96249
IDM00096295,96295
MY000096441,96441
MY000096465,96465
MY000096491,96491
IDM00096509,96509
IDM00096525,96525
IDM00096595,96595
IDM00096633,96633
IDM00096695,96695
IDM00096737,96737
IDM00096741,96741
ID000096745,96745
IDM00096749,96749
IDM00096751,96751
IDM00096753,96753
IDM00096791,96791
IDM00096797,96797
ID000096805,96805
IDM00096837,96837
ID000096925,96925
IDM00096933,96933
IDM00096937,96937
IDM00096973,96973
IDM00096987,96987
ID000097014,97014
IDM00097016,97016
IDM00097028,97028
IDM00097120,97120
IDM00097126,97126
ID000097146,97146
IDM00097182,97180
IDM00097182,97182
IDM00097192,97192
IDM00097230,97230
IDM00097310,97310
ID000097340,97340
ID000097372,97372
IDM00097378,97378
IDM00097380,97380
IDM00097406,97406
IDM00097460,97460
ID000097502,97502
ID000097560,97560
IDM00097570,97570
IDM00097580,97580
IDM00097600,97600
IDM00097630,97630
ID000097686,97686
ID000097690,97690
IDM00097722,97722
ID000097724,97724
IDM00097780,97780
IDM00097796,97796
IDM00097810,97810
IDM00097876,97876
ID000097900,97900
ID000097980,97980
RPM00098132,98132
RPM00098135,98135
RP000982230,98223
RP000098232,98232
RPW00041231,98426
RP000098429,98429
RP000098430,98430
RP000098444,98444
RPW00041223,98558
RP000986370,98637
RP000986530,98653
RP000098755,98755
RP000098836,98836
RP000098851,98851
